X;time;peak
[16, 32, 4, 1];0.0009170691818181819;0.544475721855519
[16, 32, 4, 4];0.0007112270796460178;0.7020569365981122
[16, 32, 8, 1];0.0011005174673913043;0.45371556522906503
[16, 32, 8, 4];0.0006769521486486487;0.7376029542984175
[16, 32, 16, 1];0.0010529537083333333;0.47421069018528456
[16, 32, 16, 4];0.0009751741538461538;0.512033571431877
[16, 32, 32, 1];0.0015222831666666665;0.3280085569462524
[16, 32, 32, 4];0.0010497911979166668;0.47563925640910293
[16, 64, 1, 1];0.0018041693392857143;0.27675999912491056
[16, 64, 1, 4];0.0018035331607142856;0.27685762349063175
[16, 64, 2, 1];0.0020642515102040817;0.24189005181473233
[16, 64, 2, 4];0.001742605396551724;0.2865375636675781
[16, 64, 4, 1];0.0020877352916666664;0.23916916419192663
[16, 64, 4, 4];0.001970969529411765;0.25333821619805924
[16, 64, 8, 1];0.00204324316;0.24437713265703764
[16, 64, 8, 4];0.0018291305454545455;0.2729831974009386
[16, 64, 16, 1];0.0010940660217391303;0.45639101739781784
[16, 64, 16, 4];0.00203663304;0.24517028593521428
[16, 128, 1, 1];0.0023344357441860463;0.21389404527645486
